Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Annual Average 2009,12/01/2008,25.14
Nitrogen dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Summer 2020,06/01/2020,12.36
Nitrogen dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Winter 2016-17,12/01/2016,27.56
Nitrogen dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Summer 2018,06/01/2018,14.87
Nitrogen dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Summer 2017,06/01/2017,16.66
Nitrogen dioxide (NO2),Mean,ppb,Jackson Heights (CD3),Summer 2017,06/01/2017,15.68
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush (CD17),Winter 2009-10,12/01/2009,28.08
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush (CD17),Winter 2011-12,12/01/2011,24.35
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush (CD17),Summer 2017,06/01/2017,13.82
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush (CD17),Winter 2016-17,12/01/2016,25.34
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Winter 2019-20,12/01/2019,8.31
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Summer 2016,06/01/2016,8.01
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Winter 2020-21,12/01/2020,6.47
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Summer 2016,06/01/2016,7.84
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Summer 2018,06/01/2018,9.43
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Summer 2020,06/01/2020,7.76
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Winter 2016-17,12/01/2016,8.85
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Winter 2015-16,12/01/2015,9.1
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Summer 2016,06/01/2016,9.23
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Winter 2020-21,12/01/2020,7.36
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2013,12/01/2012,10
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Winter 2010-11,12/01/2010,14.07
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Annual Average 2020,01/01/2020,6.83
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Winter 2018-19,12/01/2018,8.62
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Summer 2014,06/01/2014,9.59
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Annual Average 2011,12/01/2010,11.12
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Winter 2009-10,12/01/2009,10.29
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Summer 2017,06/01/2017,9.24
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Winter 2016-17,12/01/2016,8.21
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Annual Average 2014,12/01/2013,8.91
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Summer 2016,06/01/2016,16.02
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Winter 2020-21,12/01/2020,23.07
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Summer 2014,06/01/2014,16.92
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Annual Average 2020,01/01/2020,18.94
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Winter 2018-19,12/01/2018,25.7
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Annual Average 2009,12/01/2008,26.29
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Annual Average 2011,12/01/2010,25.24
Ozone (O3),Mean,ppb,Port Richmond,Summer 2014,06/01/2014,30.23
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Annual Average 2021,01/01/2021,17.1
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2011-12,12/01/2011,10.81
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2009-10,12/01/2009,11.46
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Annual Average 2014,12/01/2013,9.67
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2016-17,12/01/2016,8.24
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Summer 2016,06/01/2016,16.19
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Winter 2015-16,12/01/2015,23.4
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Winter 2020-21,12/01/2020,20.46
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Summer 2014,06/01/2014,17.09
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Annual Average 2017,01/01/2017,18.35
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Annual Average 2021,01/01/2021,15.64
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Winter 2020-21,12/01/2020,22.03
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Summer 2011,06/01/2011,23.33
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Winter 2020-21,12/01/2020,24
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Summer 2011,06/01/2011,28.61
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Summer 2010,06/01/2010,28.98
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Summer 2016,06/01/2016,20.78
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Winter 2015-16,12/01/2015,28.02
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Annual Average 2009,12/01/2008,22.68
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Summer 2014,06/01/2014,14.58
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Annual Average 2011,12/01/2010,21.94
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Annual Average 2020,01/01/2020,20.89
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Winter 2018-19,12/01/2018,24.44
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Annual Average 2020,01/01/2020,18.77
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Annual Average 2011,12/01/2010,27.65
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Annual Average 2009,12/01/2008,29.9
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Summer 2014,06/01/2014,19.16
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Annual Average 2011,12/01/2010,31.52
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Annual Average 2009,12/01/2008,34.29
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Annual Average 2015,01/01/2015,25.67
Nitrogen dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Annual Average 2014,12/01/2013,18.82
Nitrogen dioxide (NO2),Mean,ppb,Bensonhurst - Bay Ridge,Annual Average 2009,12/01/2008,22.54
Nitrogen dioxide (NO2),Mean,ppb,Bensonhurst - Bay Ridge,Annual Average 2015,01/01/2015,18.62
Nitrogen dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Summer 2014,06/01/2014,11.77
Nitrogen dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Annual Average 2020,01/01/2020,13.78
Nitrogen dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Winter 2016-17,12/01/2016,18.41
Nitrogen dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Summer 2020,06/01/2020,7.5
Nitrogen dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Summer 2018,06/01/2018,14.73
Nitrogen dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Summer 2020,06/01/2020,12.83
Nitrogen dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Annual Average 2014,12/01/2013,21.94
Nitrogen dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Summer 2018,06/01/2018,16.56
Nitrogen dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Summer 2020,06/01/2020,14.58
Nitrogen dioxide (NO2),Mean,ppb,Southeast Queens,Summer 2018,06/01/2018,12.22
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City and Astoria (CD1),Winter 2012-13,12/01/2012,10.77
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City and Astoria (CD1),Summer 2015,06/01/2015,9.72
Fine particles (PM 2.5),Mean,mcg/m3,Fort Greene and Brooklyn Heights (CD2),Summer 2015,06/01/2015,10.25
Fine particles (PM 2.5),Mean,mcg/m3,Fort Greene and Brooklyn Heights (CD2),Winter 2019-20,12/01/2019,8.68
Fine particles (PM 2.5),Mean,mcg/m3,Fort Greene and Brooklyn Heights (CD2),Summer 2019,06/01/2019,8.61
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Winter 2012-13,12/01/2012,11.72
Nitrogen dioxide (NO2),Mean,ppb,Lower Manhattan,Summer 2018,06/01/2018,21.79
Nitrogen dioxide (NO2),Mean,ppb,Union Square - Lower East Side,Winter 2011-12,12/01/2011,30.14
Nitrogen dioxide (NO2),Mean,ppb,Union Square - Lower East Side,Winter 2009-10,12/01/2009,32.14
Nitrogen dioxide (NO2),Mean,ppb,Lower Manhattan,Winter 2011-12,12/01/2011,32.03
Nitrogen dioxide (NO2),Mean,ppb,Union Square - Lower East Side,Summer 2020,06/01/2020,14.45
Nitrogen dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2009-10,12/01/2009,26.43
Nitrogen dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2011-12,12/01/2011,25.25
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush (CD17),Summer 2018,06/01/2018,12.46
Nitrogen dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Winter 2011-12,12/01/2011,20.27
Nitrogen dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Winter 2011-12,12/01/2011,15.98
Nitrogen dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Winter 2009-10,12/01/2009,16.69
Nitrogen dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Annual Average 2014,12/01/2013,12.53
Nitrogen dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Summer 2020,06/01/2020,8.61
Nitrogen dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Summer 2018,06/01/2018,9.03
Nitrogen dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Summer 2017,06/01/2017,10.31
Nitrogen dioxide (NO2),Mean,ppb,Jackson Heights (CD3),Winter 2016-17,12/01/2016,26.95
Nitrogen dioxide (NO2),Mean,ppb,Jamaica,Winter 2009-10,12/01/2009,25.35
Nitrogen dioxide (NO2),Mean,ppb,Jamaica,Winter 2011-12,12/01/2011,22.78
Nitrogen dioxide (NO2),Mean,ppb,Jamaica,Annual Average 2014,12/01/2013,18.81
Nitrogen dioxide (NO2),Mean,ppb,Jamaica,Summer 2017,06/01/2017,13.67
Nitrogen dioxide (NO2),Mean,ppb,Jamaica,Summer 2020,06/01/2020,9.35
Fine particles (PM 2.5),Mean,mcg/m3,Flatlands and Canarsie (CD18),Summer 2019,06/01/2019,7.68
Fine particles (PM 2.5),Mean,mcg/m3,Flatlands and Canarsie (CD18),Winter 2019-20,12/01/2019,6.84
Fine particles (PM 2.5),Mean,mcg/m3,Jackson Heights (CD3),Summer 2010,06/01/2010,11.61
Fine particles (PM 2.5),Mean,mcg/m3,Bushwick (CD4),Summer 2016,06/01/2016,8.42
Fine particles (PM 2.5),Mean,mcg/m3,Bushwick (CD4),Winter 2015-16,12/01/2015,8.8
Fine particles (PM 2.5),Mean,mcg/m3,Bushwick (CD4),Winter 2020-21,12/01/2020,7.06
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant (CD3),Winter 2015-16,12/01/2015,8.93
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant (CD3),Winter 2020-21,12/01/2020,7.02
Nitrogen dioxide (NO2),Mean,ppb,Borough Park (CD12),Winter 2016-17,12/01/2016,25.19
Nitrogen dioxide (NO2),Mean,ppb,Borough Park (CD12),Summer 2017,06/01/2017,14.01
Nitrogen dioxide (NO2),Mean,ppb,Borough Park (CD12),Summer 2018,06/01/2018,12.98
Nitrogen dioxide (NO2),Mean,ppb,Borough Park (CD12),Summer 2020,06/01/2020,10.94
Nitrogen dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Annual Average 2014,12/01/2013,19.63
Nitrogen dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2009-10,12/01/2009,26.97
Nitrogen dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Summer 2018,06/01/2018,12.36
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Annual Average 2020,01/01/2020,18.08
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Annual Average 2014,12/01/2013,22.07
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park (CD12),Summer 2019,06/01/2019,7.96
Fine particles (PM 2.5),Mean,mcg/m3,Bay Ridge and Dyker Heights (CD10),Summer 2015,06/01/2015,9.15
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Summer 2011,06/01/2011,11.88
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Summer 2010,06/01/2010,12.43
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Summer 2016,06/01/2016,8.6
Fine particles (PM 2.5),Mean,mcg/m3,Bay Ridge and Dyker Heights (CD10),Winter 2019-20,12/01/2019,7.84
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Summer 2018,06/01/2018,16.35
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Winter 2016-17,12/01/2016,26.93
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Summer 2020,06/01/2020,14.24
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Winter 2009-10,12/01/2009,27.27
Nitrogen dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Summer 2020,06/01/2020,10.09
Ozone (O3),Mean,ppb,Jamaica and Hollis (CD12),2-Year Summer Average 2009-2010,06/01/2009,27.89
Ozone (O3),Mean,ppb,Williamsbridge and Baychester (CD12),2-Year Summer Average 2009-2010,06/01/2009,28.55
Ozone (O3),Mean,ppb,Throgs Neck and Co-op City (CD10),2-Year Summer Average 2009-2010,06/01/2009,29.53
Ozone (O3),Mean,ppb,Throgs Neck and Co-op City (CD10),Summer 2017,06/01/2017,30.23
Ozone (O3),Mean,ppb,Throgs Neck and Co-op City (CD10),Summer 2020,06/01/2020,32.41
Ozone (O3),Mean,ppb,Port Richmond,Summer 2017,06/01/2017,27
Nitrogen dioxide (NO2),Mean,ppb,Borough Park (CD12),Winter 2009-10,12/01/2009,28.28
Nitrogen dioxide (NO2),Mean,ppb,Borough Park (CD12),Winter 2011-12,12/01/2011,23.8
Nitrogen dioxide (NO2),Mean,ppb,Borough Park (CD12),Annual Average 2014,12/01/2013,20.62
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Winter 2009-10,12/01/2009,22.01
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Winter 2011-12,12/01/2011,21.72
Nitrogen dioxide (NO2),Mean,ppb,Stapleton - St. George,Winter 2016-17,12/01/2016,19.92
Ozone (O3),Mean,ppb,West Queens,Summer 2010,06/01/2010,33.17
Ozone (O3),Mean,ppb,West Queens,Summer 2011,06/01/2011,33
Ozone (O3),Mean,ppb,West Queens,Summer 2016,06/01/2016,33.12
Nitrogen dioxide (NO2),Mean,ppb,Stapleton - St. George,Summer 2018,06/01/2018,9.31
Nitrogen dioxide (NO2),Mean,ppb,Stapleton - St. George,Summer 2020,06/01/2020,8.02
Nitrogen dioxide (NO2),Mean,ppb,Stapleton - St. George,Annual Average 2020,01/01/2020,12.56
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Summer 2014,06/01/2014,8.22
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Annual Average 2015,01/01/2015,8.02
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Annual Average 2020,01/01/2020,5.85
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Winter 2018-19,12/01/2018,6.78
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2012-13,12/01/2012,10.76
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Annual Average 2010,12/01/2009,9.89
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Summer 2010,06/01/2010,11.5
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Summer 2016,06/01/2016,7.85
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Winter 2015-16,12/01/2015,7.54
Fine particles (PM 2.5),Mean,mcg/m3,South Crown Heights and Lefferts Gardens (CD9),Summer 2011,06/01/2011,11.4
Fine particles (PM 2.5),Mean,mcg/m3,South Crown Heights and Lefferts Gardens (CD9),Summer 2010,06/01/2010,11.82
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2009-10,12/01/2009,9.84
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2011-12,12/01/2011,9.57
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Annual Average 2014,12/01/2013,9.47
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2016-17,12/01/2016,8.48
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Summer 2017,06/01/2017,9.58
Nitrogen dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Winter 2016-17,12/01/2016,24.51
Nitrogen dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Summer 2017,06/01/2017,13.48
Nitrogen dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Summer 2020,06/01/2020,9.26
Nitrogen dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Winter 2011-12,12/01/2011,26.49
Nitrogen dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Winter 2009-10,12/01/2009,28.81
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Winter 2018-19,12/01/2018,26.49
Fine particles (PM 2.5),Mean,mcg/m3,Park Slope and Carroll Gardens (CD6),Winter 2011-12,12/01/2011,10.47
Fine particles (PM 2.5),Mean,mcg/m3,Park Slope and Carroll Gardens (CD6),Annual Average 2014,12/01/2013,9.95
Fine particles (PM 2.5),Mean,mcg/m3,Crown Heights and Prospect Heights (CD8),Winter 2012-13,12/01/2012,10.37
Fine particles (PM 2.5),Mean,mcg/m3,Crown Heights and Prospect Heights (CD8),Annual Average 2010,12/01/2009,9.98
Fine particles (PM 2.5),Mean,mcg/m3,Crown Heights and Prospect Heights (CD8),Summer 2019,06/01/2019,8.18
Fine particles (PM 2.5),Mean,mcg/m3,Crown Heights and Prospect Heights (CD8),Winter 2019-20,12/01/2019,8.04
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Winter 2016-17,12/01/2016,25.52
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Summer 2018,06/01/2018,12.95
Nitrogen dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2009-10,12/01/2009,29.36
Nitrogen dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2011-12,12/01/2011,26.52
Nitrogen dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Annual Average 2014,12/01/2013,22.25
Nitrogen dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2016-17,12/01/2016,26.45
Nitrogen dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Summer 2017,06/01/2017,15.68
Nitrogen dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Summer 2020,06/01/2020,11.78
Nitrogen dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Summer 2018,06/01/2018,14.58
Nitrogen dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Summer 2020,06/01/2020,12.95
Ozone (O3),Mean,ppb,Park Slope and Carroll Gardens (CD6),Summer 2018,06/01/2018,28.6
Ozone (O3),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Summer 2020,06/01/2020,29.87
Nitrogen dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Summer 2017,06/01/2017,15.42
Nitrogen dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2016-17,12/01/2016,26.48
Nitrogen dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Annual Average 2014,12/01/2013,23.39
Nitrogen dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,12/01/2016,26.73
Nitrogen dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Summer 2017,06/01/2017,17.33
Ozone (O3),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Summer 2017,06/01/2017,27.57
Nitrogen dioxide (NO2),Mean,ppb,Union Square - Lower East Side,Summer 2017,06/01/2017,20.58
Nitrogen dioxide (NO2),Mean,ppb,Union Square - Lower East Side,Winter 2016-17,12/01/2016,28.98
Nitrogen dioxide (NO2),Mean,ppb,Lower Manhattan,Annual Average 2014,12/01/2013,28.87
Ozone (O3),Mean,ppb,Manhattan,Summer 2020,06/01/2020,28.77
Ozone (O3),Mean,ppb,Union Square - Lower East Side,2-Year Summer Average 2009-2010,06/01/2009,23.95
Ozone (O3),Mean,ppb,Southeast Queens,Summer 2020,06/01/2020,29.98
Ozone (O3),Mean,ppb,Southeast Queens,Summer 2018,06/01/2018,31.82
Ozone (O3),Mean,ppb,Rockaways,Summer 2017,06/01/2017,35.19
Ozone (O3),Mean,ppb,Rockaways,Summer 2018,06/01/2018,35.18
Ozone (O3),Mean,ppb,Rockaways,Summer 2020,06/01/2020,31.49
Ozone (O3),Mean,ppb,Union Square - Lower East Side,Summer 2017,06/01/2017,25.58
Ozone (O3),Mean,ppb,Union Square - Lower East Side,Summer 2018,06/01/2018,26.82
Ozone (O3),Mean,ppb,Union Square - Lower East Side,Summer 2020,06/01/2020,28.92
Nitrogen dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2011-12,12/01/2011,27.75
Nitrogen dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2009-10,12/01/2009,29.83
Nitrogen dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Summer 2020,06/01/2020,13
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Winter 2011-12,12/01/2011,26.94
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Winter 2009-10,12/01/2009,28.2
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Annual Average 2014,12/01/2013,22.43
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Summer 2018,06/01/2018,17.57
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Summer 2020,06/01/2020,14.83
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Summer 2018,06/01/2018,8.89
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Summer 2020,06/01/2020,7.37
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2020-21,12/01/2020,7.35
Nitrogen dioxide (NO2),Mean,ppb,West Queens,Summer 2010,06/01/2010,20.31
Nitrogen dioxide (NO2),Mean,ppb,West Queens,Winter 2015-16,12/01/2015,25.02
Nitrogen dioxide (NO2),Mean,ppb,West Queens,Winter 2020-21,12/01/2020,22.92
Nitrogen dioxide (NO2),Mean,ppb,West Queens,Annual Average 2009,12/01/2008,25.81
Nitrogen dioxide (NO2),Mean,ppb,West Queens,Annual Average 2011,12/01/2010,24.96
Nitrogen dioxide (NO2),Mean,ppb,West Queens,Summer 2014,06/01/2014,16.64
Nitrogen dioxide (NO2),Mean,ppb,West Queens,Annual Average 2020,01/01/2020,17.79
Ozone (O3),Mean,ppb,Stapleton - St. George,Summer 2014,06/01/2014,31.14
Ozone (O3),Mean,ppb,West Queens,Summer 2014,06/01/2014,30.87
Fine particles (PM 2.5),Mean,mcg/m3,Parkchester and Soundview (CD9),Winter 2016-17,12/01/2016,8.23
Fine particles (PM 2.5),Mean,mcg/m3,Parkchester and Soundview (CD9),Summer 2017,06/01/2017,9.43
Fine particles (PM 2.5),Mean,mcg/m3,Parkchester and Soundview (CD9),Summer 2020,06/01/2020,7.2
Nitrogen dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Summer 2017,06/01/2017,14.21
Nitrogen dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Summer 2018,06/01/2018,12.73
Nitrogen dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Summer 2020,06/01/2020,10.2
Nitrogen dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2014,12/01/2013,21.66
Nitrogen dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2016-17,12/01/2016,26.02
Nitrogen dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,06/01/2017,15.01
Nitrogen dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Summer 2020,06/01/2020,11.3
Nitrogen dioxide (NO2),Mean,ppb,Brownsville (CD16),Winter 2009-10,12/01/2009,28.14
Nitrogen dioxide (NO2),Mean,ppb,Brownsville (CD16),Winter 2011-12,12/01/2011,25.2
Nitrogen dioxide (NO2),Mean,ppb,Chelsea - Clinton,Summer 2018,06/01/2018,24.85
Fine particles (PM 2.5),Mean,mcg/m3,East New York and Starrett City (CD5),Winter 2011-12,12/01/2011,8.99
Fine particles (PM 2.5),Mean,mcg/m3,East New York and Starrett City (CD5),Annual Average 2014,12/01/2013,8.99
